Tweet,label
"What we currently know about the shooting at the offices of Charlie Hebdo, the deadliest in France in decades",NR
CharlieHebdo: Everything you need to know about the magazine that refuses to be censored ,NR
This image and hashtag trending in France after #CharlieHebdo attack: #JeSuisCharlie,NR
"Muslims get judged every day because of all these terrorist attacks. They are VICTIMS, not supporters.",NR
"As a Muslim, I strongly condemn this brutal terrorist attack. \n#ATerroristCannotBeARealMuslim\n#ARealMuslimCannotBeATerrorist\n#CharlieHebdo",NR
Amateur video shows chaos of Paris shooting: http:\/\/t.co\/LEUbEHynyX  #CharlieHebdo,NR
"Muslim can't be terrorist, and terrorist can't be Muslim. I deplore and strongly condemn the inhuman attack against #CharlieHebdo"",",NR
"If all white people aren't responsible for #NAACPBombing than neither should all Muslims be responsible for #CharlieHebdo. #JeSuisCharlie""",NR
Massive protest in #Gaza over #CharlieHebdo attack\nThey returning favor to French people who stood by them ,NR
This is not just an attack on freedom of expression. It is an attack on freedom full stop',NR
"Please enjoy this culturally, ethnically, religiously, and politically correct cartoon responsibly #CharlieHebdo",NR
Editor of Charlie Hebdo has been liberal &amp; righteous. Salute to all the cartoonists martyred at the terrorist attack,NR
Twitter users say 'I am Charlie' in solidarity with victims. 58k tweets &amp; counting #CharlieHebdo #JeSuisCharli,NR
"Parisians will take to the streets tonight, for freedom of the press, democracy and the Republic #CharlieHebdo",NR
Short piece from me on why no one is to blame for #CharlieHebdo murder but the murderers themselves,NR
"Jews, Catholics, Muslims, Whites, Blacks... Everyone attacked by #CharlieHebdo, No one reacted like Peaceful did.",NR
"Savagely murdering innocent people brings only shame, not honor. Monsters. #CharlieHebdo""",NR
Terrorist attack in Paris at satirical magazine is just heartbreaking. Prayers. So is the #NAACPBombing. I wish we would talk about both,NR
12 people have been confirmed dead in attack on French satire magazine #CharlieHebdo,NR
France: \u2018Dark day for freedom of expression\u2019 as gunmen attack satirical newspaper,NR
"Slain #CharlieHebdo EIC, Charb, in a 2012 interview. \""I'd rather die standing than live on my knees",NR
Here's the @NewYorker cartoonist's response to the #CharlieHebdo attack,NR
"French cartoonists Charb, Cabu, Tignous and Wolinski all killed in  Charlie Hebdo attack",NR
How the #CharlieHebdo terrorist attack unfolded:,NR
"So far today the UK media, while reporting on #CharlieHebdo, has pixelated images of a cartoon but happily posted a video of a brutal murder",NR
"Attack on media...World community can't allow extremists to silence free flow of opinions, ideas' Irina Bokova of @UNESCO #JeSuisCharlie",NR
"This kind of terrorism, they haven't seen for a long, long time,\"" @6ideas says of people in Paris. #CharlieHebdo",NR
"CharlieHebdo mocked muslims, christians, jewish and buddists none of them responed violently except for muslims",NR
"u201cThere are causes worth dying for, but none worth killing for.\u201d ~ Albert Camus",NR
"I apologise for rough translation. \n\n\""Freedom of expression is spilling ink,  not shedding blood",NR
A sad sad day for journalism but now we are all #CharlieHebdo \nplease Retweet and Show our Support,NR
We didn't always agree with Charlie Hebdo but we believed in their right to express their views  - local mayor,NR
World leaders condemn attack on Charlie Hebdo in Paris ,NR
"CharlieHebdo RT @JeffreyGoldberg: The gunmen's basic message: If you don't stop calling our religion intolerant &amp; violent, we'll murder you",NR
FM #Steinmeier on #CharlieHebdo attack: Abominable act of terror against the free+critical press is an outright assault on European values.,NR
"Cartoons don't denigrate Islam, executing cartoonists does #charliehebdo",NR
"It seems AKP supporters in Turkey are happy about the terror attack against #CharlieHebdo. They seem joyfully celebrating barbaric terror""",NR
Should our media show Charlie Hedbo cartoons like this? Absolutely. #JeSuisCharlie ,NR
"If criticism of Islam results in violence, this is hard evidence that criticism of Islam is desperately needed.\",NR
"Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. #CharlieHebdo",NR
"Daily Mail describing Charlie Hebdo as \""notoriously anti-Islamic magazine in Paris\"". See what's already happening",NR
"Those who seek to end #freespeech w/ violence are moral &amp; intellectual cowards. Its defenders are heroes of the open society. #JeSuisCharlie""",NR
"Fanaticism is a monster that pretends to be the child of religion\"" Voltaire #JeSuisCharlie""",NR
"This is an attack on free speech\"" - French President Hollande after #CharlieHebdo shooting",NR
"Best response to the #Islamic terrorists who attacked #CharlieHebdo, is to republish their cartoons over &amp; over again ",NR
More relevant than ever.\n#CharlieHebdo #PeshawarAttack #MumbaiAttacks #Sept11 #PewChurchAttack #SydneySeige #EveryDay,NR
RIP #CharlieHebdo cartoonists. My toon from 2010,NR
"CharlieHebdo attack, now car set on fire outside synagogue - more Islamist terror in #France",NR
France on high alert after deadly attack on Paris offices of Charlie Hebdo,NR
Map locating the Paris offices of satirical magazine Charlie Hebdo ,NR
I am devastated by what just happened in France. #CharlieHebdo,NR
"Obama condemns the #CharlieHebdo attack: Paris \""will endure well beyond the hateful vision of these killers.",NR
French MP says those who attacked Charlie Hebdo are murderers and barbarians,NR
Everything we know about the #CharlieHebdo attack so far,NR
I am reminded of the words of @stephenfry ,NR
Egypt top Muslim institution Al Azhar and the Arab league condemn Paris #CharlieHebdo attack. @akhba,NR
"Salman Rushdie: \""I stand with #CharlieHebdo, as we all must, to defend the art of satire, which has always been a force for liberty",NR
"Among those killed in #CharlieHebdo shooting: the editor-in-chief, a graphic artist and at least one police",NR
New Yorker cartoon. Seems particularly relevant after #CharlieHebdo attack. ,NR
"Rushdie: \""Religion, a mediaeval form of unreason, when combined with modern weaponry becomes a real threat to our freedoms\",NR
12 people have reportedly been killed in a shooting at French satirical magazine Charlie Hebdo ,NR
"Rushdie: \""Religions, like all other ideas, deserve criticism, satire, and, yes, our fearless disrespect\"" #CharlieHebdo",NR
"Does Free Speech need defending? 10 magazine editors gunned down over satirical cartoons. Yes, it needs defending.",NR
A 2012 cartoon by the @NewYorker - well worth remembering today #CharlieHebdo #ParisShooting ,NR
Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years',NR
"I strongly condemn the horrific shooting\"" at the offices of #CharlieHebdo, US President Obama says ",NR
Is this the day that free speech died a little? @NewYorker cartoonist's poignant response to the #CharlieHebdo attack ,NR
"Those who died at #CharlieHebdo will live forever, because pens are more powerful than guns. Don't ever let terror make you think otherwise.",NR
Please RT petition calling for solidarity w #CharlieHebdo https:\/\/t.co\/1YiIfUdPW4 \u2026 @MaryamNamazie @NickyAACampbell @FFRF @OpenlySecular,NR
JeSuisCharlie trends after brutal shooting at #CharlieHebdo magazine,NR
Here's the @NewYorker cartoonist's response to the #CharlieHebdo attack,NR
Salman Rushdie: \u201cRespect for religion\u201d has become a code phrase meaning,NR
I may not agree with what you say but will defend your right to say it - Voltaire #JeSuisCharlie ,NR
"Bob Mankoff, New Yorker cartoon editor #JeSuisCharlie ",NR
"Incredible to see universal outrage in #Europe over #CharlieHebdo, but double standards when it comes to #Palestinian attacks on #Israel.",NR
OMG! At least one MSM publication has done the unthinkable! Navbharat Times has posted the #CharlieHebdo cartoons!,NR
Over 65k Twitter users show solidarity with French satirical magazine #CharlieHebdo ,NR
Pictures from the scene: Gunmen attack Paris #CharlieHebdo office ,NR
"Our thoughts and prayers are with the victims of this terrorist attack and the people of France\"" -Pres. Obama statement on #CharlieHebdo.",NR
"When freedom is attacked, stand up, stand together, and stand strong. Ignorance, evil, stupidity, extremism... Enough! ",NR
"If Hindus were not tolerant, this would have been the fate of Hirani &amp; Aamir. #CharlieHebdo\n#ParisShooting ",NR
Dr Ali from the Irish Islamic Culture Centre just said he would seek legal advice if any journalist tweets one of #CharlieHebdo cartoons.,NR
Social media users show solidarity for #CharlieHebdo with #JeSuisCharlie ,NR
"Every religion is mocked - Judaism, Christianity, Buddhits, Muslims - but only #Islamists who resort to such brutal terror! ",NR
Papers covering the #CharlieHebdo story without publishing the cartoons aren't curbing terrorism - they are victims of it.,NR
Why #CharlieHebdo magazine was targeted for the attack,NR
Any faith that cannot withstand humor (even vicious humor) is a pathetic faith. Satire can help religion see our own flaws,NR
How President Obama Sold Out Charlie Hebdo,NR
Paris terrorist attack kills 4 cartoonists including chief editor,NR
The East London Mosque would like to offer its sincere condolences to the families of those killed during the #CharlieHebdo attacks ,NR
There can be no justification whatsoever for such taking of life #CharlieHebdo ,NR
"You can take offence, disapprove, demonstrate; but not silence or kill. We will not be intimidated. #JeSuisCharlie ",NR
"Horrific attack on France and free speech. France, the cradle of press freedom. Deep condolences and solidarity. #CharlieHebdo",NR
President Obama's statement on the #CharlieHebdo shooting makes no mention of freedom of speech or the press.,NR
I strongly condemn the horrific shooting at the offices of Charlie Hebdo magazine in Paris,NR
White House responds to shooting at Paris offices of #CharlieHebdo,NR
"6 days after Charlie Hebdo's 2011 firebombing, it ran an image of a cartoonist kissing a jihadi, with caption: Love is stronger than hate",NR
Mayor of Paris Anne Hidalgo calls for march on Thursday through Paris's Republic Square after #CharlieHebdo attack ,NR
Four of France's most revered cartoonists among those killed in #CharlieHebdo massacre,NR
The little weapon! ,NR
Paris #CharlieHebdo attack: This is the worst act of terrorism in France for 50 years ,NR
White House @PressSec says shooting at #CharlieHebdo office seems to be an attack on freedom of press. #ParisShooting,NR
